Producto,Categoría del Producto,Precio,Costo de envío,Fecha de Compra,Vendedor,Lugar de Compra,Calificación,Método de pago,Cantidad de cuotas,lat,lon
Mesa de noche,Muebles,288700.0,15600.0,27/07/2021,Santiago Silva,Bogotá,4,Tarjeta de crédito,6,4.60971,-74.08175
Bloques de construcción,Juguetes,40200.0,0.0,02/01/2023,Rafael Acosta,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Sillón,Muebles,202200.0,11000.0,02/06/2020,Juan Fernandez,Bogotá,5,Tarjeta de crédito,10,4.60971,-74.08175
Impresora,Electrónicos,362100.0,19500.0,26/05/2020,Juan Fernandez,Medellín,1,Tarjeta de crédito,1,6.25184,-75.56359
Ajedrez de madera,Juguetes,37500.0,4400.0,20/03/2023,Izabela de León,Bucaramanga,5,Tarjeta de crédito,6,7.12539,-73.1198
Muñeca bebé,Juguetes,50900.0,3100.0,04/10/2022,Rafael Acosta,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Guitarra eléctrica,Instrumentos musicales,841100.0,47200.0,10/05/2022,Lucas Olivera,Bogotá,1,Tarjeta de crédito,4,4.60971,-74.08175
Kit de bancas,Muebles,336000.0,16100.0,13/03/2021,Maria Alfonso,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Cubo mágico 8x8,Juguetes,20500.0,1500.0,27/02/2022,Maria Alfonso,Medellín,5,Nequi,1,6.25184,-75.56359
Batería,Instrumentos musicales,911600.0,48900.0,13/09/2022,Pedro Gomez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Set de vasos,Artículos para el hogar,32400.0,2100.0,23/07/2020,Felipe Santos,Bogotá,4,Tarjeta de crédito,1,4.60971,-74.08175
Armario,Muebles,473800.0,31100.0,26/01/2023,Izabela de León,Bogotá,4,Tarjeta de crédito,3,4.60971,-74.08175
Refrigerador,Electrodomésticos,1879300.0,98300.0,14/05/2022,Juliana Costa,Bogotá,3,Tarjeta de débito,1,4.60971,-74.08175
Cubo mágico 8x8,Juguetes,11700.0,0.0,20/08/2021,Juliana Costa,Cali,5,Tarjeta de crédito,9,3.43722,-76.5225
Pandereta,Instrumentos musicales,87700.0,5100.0,07/03/2022,Juliana Costa,Medellín,1,Tarjeta de crédito,3,6.25184,-75.56359
Guitarra acústica,Instrumentos musicales,287600.0,16000.0,24/07/2021,Beatriz Morales,Bogotá,1,Tarjeta de crédito,2,4.60971,-74.08175
Batería,Instrumentos musicales,653800.0,35000.0,15/10/2022,Mariana Herrera,Bogotá,3,Tarjeta de crédito,1,4.60971,-74.08175
Bicicleta,Deportes y diversión,663100.0,33500.0,07/05/2022,Lucas Olivera,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Iphone 15,Electrónicos,1590400.0,82900.0,24/01/2020,Felipe Santos,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Lavadora de ropa,Electrodomésticos,1573900.0,88600.0,04/04/2020,Ángel Rodriguez,Bogotá,5,Tarjeta de crédito,4,4.60971,-74.08175
Smart TV,Electrónicos,1278500.0,68300.0,04/06/2022,Blanca Ramirez,Bogotá,4,Tarjeta de crédito,4,4.60971,-74.08175
TV LED UHD 4K,Electrónicos,2430000.0,129800.0,10/11/2022,Juan Fernandez,Bogotá,1,Tarjeta de crédito,1,4.60971,-74.08175
Auriculares,Electrónicos,95800.0,5300.0,14/01/2020,Camila Rivera,Bogotá,1,Tarjeta de crédito,5,4.60971,-74.08175
Carrito de control remoto,Juguetes,78000.0,2300.0,21/03/2021,Blanca Ramirez,Cali,5,Nequi,1,3.43722,-76.5225
Cubertería,Artículos para el hogar,35300.0,0.0,26/03/2021,Izabela de León,Bogotá,5,Nequi,1,4.60971,-74.08175
Mesa de comedor,Muebles,160300.0,9200.0,25/10/2020,Lucas Olivera,Bogotá,4,Nequi,1,4.60971,-74.08175
Lavavajillas,Electrodomésticos,1002800.0,54100.0,06/02/2022,Juan Fernandez,Bogotá,5,Nequi,1,4.60971,-74.08175
Smartwatch,Electrónicos,141200.0,5700.0,18/09/2020,Izabela de León,Bogotá,5,Tarjeta de crédito,5,4.60971,-74.08175
Cama box,Muebles,323400.0,15400.0,21/07/2020,Rafael Acosta,Barranquilla,5,Tarjeta de crédito,6,10.96854,-74.78132
Modelado predictivo,Libros,73700.0,2100.0,13/03/2022,Mariana Herrera,Bogotá,4,Tarjeta de crédito,2,4.60971,-74.08175
Cubertería,Artículos para el hogar,57100.0,3600.0,21/01/2023,Blanca Ramirez,Santa Marta,5,Tarjeta de crédito,3,11.24079,-74.19904
Mesa de comedor,Muebles,218600.0,12300.0,21/02/2021,Lucas Olivera,Cali,1,Nequi,1,3.43722,-76.5225
Dashboards con Power BI,Libros,30700.0,0.0,01/02/2023,Beatriz Morales,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Refrigerador,Electrodomésticos,2005500.0,105000.0,24/08/2021,Ángel Rodriguez,Cali,5,Tarjeta de crédito,4,3.43722,-76.5225
Vaso térmico,Deportes y diversión,66700.0,1700.0,17/10/2022,Izabela de León,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Kit de bancas,Muebles,243200.0,11100.0,05/08/2020,Beatriz Morales,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Smart TV,Electrónicos,1200300.0,64600.0,04/05/2021,Santiago Silva,Manizales,2,Tarjeta de crédito,10,5.06889,-75.51738
Cubo mágico 8x8,Juguetes,18600.0,0.0,08/02/2022,Juan Fernandez,Cartagena,4,Nequi,1,10.39972,-75.51444
Armario,Muebles,488400.0,26400.0,09/06/2020,Camila Rivera,Cartagena,1,Tarjeta de crédito,1,10.39972,-75.51444
Batería,Instrumentos musicales,756500.0,40500.0,03/09/2022,Pedro Gomez,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Vaso térmico,Deportes y diversión,55200.0,3300.0,31/12/2022,Mariana Herrera,Bogotá,5,Nequi,1,4.60971,-74.08175
Iniciando en programación,Libros,60100.0,1400.0,18/07/2020,Ángel Rodriguez,Bogotá,5,Nequi,1,4.60971,-74.08175
Lavadora de ropa,Electrodomésticos,1267400.0,65700.0,14/01/2020,Lucas Olivera,Cali,3,Tarjeta de crédito,5,3.43722,-76.5225
Mesa de comedor,Muebles,338900.0,18700.0,10/02/2022,Pedro Gomez,Bogotá,5,Nequi,1,4.60971,-74.08175
Smartwatch,Electrónicos,148100.0,11200.0,19/07/2022,Rafael Acosta,Bogotá,1,Tarjeta de crédito,7,4.60971,-74.08175
Silla de oficina,Muebles,475700.0,26000.0,22/10/2021,Mariana Herrera,Cali,5,Tarjeta de crédito,6,3.43722,-76.5225
Bicicleta,Deportes y diversión,362100.0,19900.0,04/11/2022,Ángel Rodriguez,Medellín,4,Nequi,1,6.25184,-75.56359
Estufa,Electrodomésticos,503200.0,29200.0,29/05/2020,Juliana Costa,Bogotá,5,Tarjeta de crédito,4,4.60971,-74.08175
Guitarra acústica,Instrumentos musicales,301400.0,14200.0,25/10/2020,Juliana Costa,Cali,4,Tarjeta de crédito,1,3.43722,-76.5225
Juego de mesa,Juguetes,197900.0,13900.0,12/04/2022,Pedro Gomez,Medellín,1,Nequi,1,6.25184,-75.56359
Mesa de noche,Muebles,312300.0,17300.0,27/02/2022,Lucas Olivera,Medellín,5,Nequi,1,6.25184,-75.56359
Modelado predictivo,Libros,50600.0,900.0,13/02/2020,Mariana Herrera,Barranquilla,1,Tarjeta de crédito,4,10.96854,-74.78132
Cama box,Muebles,320300.0,15200.0,19/07/2021,Blanca Ramirez,Bogotá,5,Nequi,1,4.60971,-74.08175
Set de ollas,Artículos para el hogar,87200.0,10500.0,29/03/2023,Ángel Rodriguez,Bogotá,3,Tarjeta de crédito,1,4.60971,-74.08175
Estufa,Electrodomésticos,593100.0,29800.0,04/02/2020,Maria Alfonso,Bogotá,3,Nequi,1,4.60971,-74.08175
Cama king,Muebles,735300.0,44800.0,03/08/2021,Felipe Santos,Medellín,5,Tarjeta de crédito,4,6.25184,-75.56359
Guitarra acústica,Instrumentos musicales,293900.0,15900.0,06/05/2022,Felipe Santos,Bogotá,5,Nequi,1,4.60971,-74.08175
Muñeca bebé,Juguetes,46300.0,2900.0,20/03/2020,Blanca Ramirez,Bogotá,5,Nequi,1,4.60971,-74.08175
Sofá reclinable,Muebles,740000.0,37600.0,20/08/2020,Santiago Silva,Medellín,5,Cupón,1,6.25184,-75.56359
Cubertería,Artículos para el hogar,46900.0,0.0,04/07/2020,Izabela de León,Pereira,5,Tarjeta de crédito,4,4.81333,-75.69611
Asistente virtual,Electrónicos,126200.0,7200.0,15/10/2022,Rafael Acosta,Cali,1,Tarjeta de crédito,1,3.43722,-76.5225
Mesa de comedor,Muebles,176300.0,7600.0,11/12/2020,Ángel Rodriguez,Bogotá,4,Tarjeta de crédito,1,4.60971,-74.08175
Carrito de control remoto,Juguetes,66100.0,1700.0,03/09/2021,Izabela de León,Bogotá,5,Tarjeta de crédito,3,4.60971,-74.08175
Cama box,Muebles,741200.0,39900.0,06/06/2021,Maria Alfonso,Barranquilla,5,Tarjeta de crédito,1,10.96854,-74.78132
Dinosaurio Rex,Juguetes,21700.0,2400.0,21/10/2022,Mariana Herrera,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Cuerda para saltar,Deportes y diversión,17800.0,7800.0,22/04/2022,Juan Fernandez,Bogotá,4,Cupón,1,4.60971,-74.08175
Batería,Instrumentos musicales,1021500.0,57800.0,20/02/2021,Juliana Costa,Medellín,5,Nequi,1,6.25184,-75.56359
Iphone 15,Electrónicos,2539800.0,133400.0,01/07/2022,Maria Alfonso,Bogotá,4,Tarjeta de crédito,8,4.60971,-74.08175
Modelado predictivo,Libros,68500.0,1800.0,11/02/2020,Felipe Santos,Bogotá,1,Nequi,1,4.60971,-74.08175
TV LED UHD 4K,Electrónicos,2642600.0,138900.0,25/03/2021,Rafael Acosta,Bucaramanga,5,Nequi,1,7.12539,-73.1198
Celular ABXY,Electrónicos,973700.0,52200.0,26/01/2022,Blanca Ramirez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Guitarra acústica,Instrumentos musicales,350800.0,16900.0,21/09/2020,Maria Alfonso,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Cama king,Muebles,770500.0,39200.0,04/07/2021,Maria Alfonso,Bogotá,1,Nequi,1,4.60971,-74.08175
Sillón,Muebles,227000.0,10300.0,25/11/2021,Juliana Costa,Cartagena,5,Tarjeta de crédito,1,10.39972,-75.51444
Mochila,Deportes y diversión,107900.0,3900.0,03/10/2021,Mariana Herrera,Bogotá,1,Tarjeta de crédito,1,4.60971,-74.08175
Lavadora de ropa,Electrodomésticos,1482200.0,79400.0,12/02/2023,Maria Alfonso,Bogotá,2,Tarjeta de crédito,3,4.60971,-74.08175
TV LED UHD 4K,Electrónicos,1732600.0,92500.0,03/10/2021,Santiago Silva,Bogotá,1,Nequi,1,4.60971,-74.08175
Refrigerador,Electrodomésticos,2406400.0,128500.0,06/02/2021,Izabela de León,Medellín,1,Nequi,1,6.25184,-75.56359
Microondas,Electrodomésticos,341100.0,16400.0,16/08/2022,Lucas Olivera,Bogotá,4,Tarjeta de crédito,3,4.60971,-74.08175
Smartwatch,Electrónicos,155200.0,6500.0,16/01/2022,Santiago Silva,Medellín,5,Tarjeta de crédito,5,6.25184,-75.56359
Auriculares,Electrónicos,65500.0,3700.0,30/05/2021,Maria Alfonso,Riohacha,1,Tarjeta de crédito,2,11.54444,-72.90722
Cubertería,Artículos para el hogar,37800.0,0.0,05/04/2020,Santiago Silva,Pereira,5,Nequi,1,4.81333,-75.69611
Silla de oficina,Muebles,272300.0,12700.0,19/03/2020,Blanca Ramirez,Cartagena,3,Tarjeta de crédito,2,10.39972,-75.51444
Asistente virtual,Electrónicos,219500.0,12200.0,25/02/2020,Santiago Silva,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Iphone 15,Electrónicos,2110000.0,110500.0,20/06/2021,Beatriz Morales,Medellín,5,Nequi,1,6.25184,-75.56359
Batería,Instrumentos musicales,406400.0,27500.0,21/12/2022,Ángel Rodriguez,Cali,5,Tarjeta de crédito,10,3.43722,-76.5225
Smart TV,Electrónicos,1589900.0,82800.0,27/07/2021,Maria Alfonso,Bogotá,5,Nequi,1,4.60971,-74.08175
Auriculares,Electrónicos,144300.0,14900.0,11/02/2022,Ángel Rodriguez,Bogotá,5,Tarjeta de crédito,5,4.60971,-74.08175
Ajedrez de madera,Juguetes,37200.0,0.0,08/12/2020,Ángel Rodriguez,Medellín,3,Tarjeta de crédito,3,6.25184,-75.56359
Batería,Instrumentos musicales,490900.0,26800.0,09/07/2021,Beatriz Morales,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Mesa de centro,Muebles,136100.0,5400.0,23/02/2020,Mariana Herrera,Riohacha,5,Tarjeta de crédito,6,11.54444,-72.90722
Iphone 15,Electrónicos,2332500.0,128900.0,11/05/2021,Ángel Rodriguez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Estufa,Electrodomésticos,762900.0,40800.0,07/12/2020,Beatriz Morales,Bogotá,5,Tarjeta de crédito,10,4.60971,-74.08175
Auriculares,Electrónicos,69800.0,1900.0,19/04/2022,Pedro Gomez,Pereira,1,Tarjeta de crédito,10,4.81333,-75.69611
Olla de presión,Artículos para el hogar,95600.0,3300.0,24/11/2022,Rafael Acosta,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Cama king,Muebles,972400.0,52000.0,14/05/2020,Juliana Costa,Bogotá,5,Nequi,1,4.60971,-74.08175
Set de ollas,Artículos para el hogar,91700.0,3100.0,14/09/2021,Juliana Costa,Cali,5,Nequi,1,3.43722,-76.5225
Cubertería,Artículos para el hogar,58400.0,1300.0,26/08/2021,Lucas Olivera,Cali,1,Tarjeta de crédito,2,3.43722,-76.5225
Guitarra acústica,Instrumentos musicales,426400.0,23200.0,28/05/2020,Lucas Olivera,Bucaramanga,5,Tarjeta de crédito,3,7.12539,-73.1198
Ciencia de datos con Python,Libros,45300.0,3100.0,22/03/2023,Santiago Silva,Riohacha,5,Tarjeta de crédito,5,11.54444,-72.90722
Sofá reclinable,Muebles,712800.0,38200.0,05/02/2021,Ángel Rodriguez,Cali,4,Tarjeta de crédito,1,3.43722,-76.5225
Sillón,Muebles,239200.0,10900.0,21/09/2020,Izabela de León,Bogotá,5,Tarjeta de crédito,9,4.60971,-74.08175
Armario,Muebles,454800.0,24600.0,09/09/2022,Mariana Herrera,Cúcuta,5,Tarjeta de crédito,1,7.89391,-72.50782
Set de ollas,Artículos para el hogar,190500.0,8300.0,16/01/2020,Rafael Acosta,Cali,4,Tarjeta de crédito,1,3.43722,-76.5225
Balón de voleibol,Deportes y diversión,58100.0,7800.0,06/06/2022,Rafael Acosta,Bogotá,5,Tarjeta de crédito,6,4.60971,-74.08175
Cama box,Muebles,545200.0,34900.0,03/05/2021,Ángel Rodriguez,Bogotá,5,Tarjeta de crédito,7,4.60971,-74.08175
Armario,Muebles,514000.0,25600.0,27/07/2022,Maria Alfonso,Medellín,1,Tarjeta de crédito,5,6.25184,-75.56359
Cama box,Muebles,311300.0,17000.0,31/01/2021,Beatriz Morales,Medellín,4,Nequi,1,6.25184,-75.56359
Smart TV,Electrónicos,1687000.0,95700.0,08/03/2020,Rafael Acosta,Medellín,5,Nequi,1,6.25184,-75.56359
Cubertería,Artículos para el hogar,49400.0,3300.0,18/11/2021,Blanca Ramirez,Barranquilla,5,Tarjeta de crédito,2,10.96854,-74.78132
Dashboards con Power BI,Libros,38500.0,2300.0,16/09/2022,Maria Alfonso,Bogotá,5,Tarjeta de crédito,10,4.60971,-74.08175
TV LED UHD 4K,Electrónicos,2877500.0,151400.0,15/11/2020,Izabela de León,Santa Marta,3,Tarjeta de crédito,5,11.24079,-74.19904
Cama king,Muebles,458300.0,24800.0,12/01/2020,Mariana Herrera,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Cubertería,Artículos para el hogar,34400.0,2000.0,15/03/2021,Felipe Santos,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Bloques de construcción,Juguetes,37000.0,2200.0,31/03/2020,Santiago Silva,Bogotá,1,Nequi,1,4.60971,-74.08175
TV LED UHD 4K,Electrónicos,2394900.0,125700.0,15/12/2022,Camila Rivera,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Balón de baloncesto,Deportes y diversión,68000.0,3800.0,17/06/2020,Rafael Acosta,Cúcuta,2,Cupón,1,7.89391,-72.50782
Cama king,Muebles,906700.0,48900.0,18/01/2023,Lucas Olivera,Bogotá,1,Tarjeta de crédito,2,4.60971,-74.08175
Set de vasos,Artículos para el hogar,32400.0,0.0,13/10/2021,Ángel Rodriguez,Bogotá,5,Tarjeta de crédito,8,4.60971,-74.08175
Cubertería,Artículos para el hogar,53000.0,3500.0,04/08/2021,Lucas Olivera,Pereira,5,Tarjeta de crédito,9,4.81333,-75.69611
Juego de mesa,Juguetes,135300.0,7600.0,11/07/2022,Juliana Costa,Medellín,5,Tarjeta de crédito,5,6.25184,-75.56359
Estufa,Electrodomésticos,643000.0,34500.0,29/12/2021,Juan Fernandez,Santa Marta,5,Tarjeta de crédito,6,11.24079,-74.19904
Mesa de centro,Muebles,121000.0,6700.0,20/03/2023,Santiago Silva,Bogotá,5,Tarjeta de crédito,7,4.60971,-74.08175
Iniciando en programación,Libros,46800.0,0.0,19/03/2020,Ángel Rodriguez,Bogotá,5,Nequi,1,4.60971,-74.08175
Estufa,Electrodomésticos,445600.0,23900.0,16/03/2022,Camila Rivera,Armenia,4,Tarjeta de crédito,2,4.53389,-75.68111
Armario,Muebles,462700.0,22800.0,31/07/2021,Juliana Costa,Bogotá,5,Nequi,1,4.60971,-74.08175
Silla de oficina,Muebles,354200.0,19900.0,10/12/2022,Izabela de León,Bogotá,3,Tarjeta de crédito,10,4.60971,-74.08175
Bloques de construcción,Juguetes,24200.0,0.0,30/09/2022,Santiago Silva,Cúcuta,5,Tarjeta de crédito,1,7.89391,-72.50782
Vaso térmico,Deportes y diversión,28400.0,1900.0,25/04/2021,Ángel Rodriguez,Soacha,4,Tarjeta de crédito,5,4.57937,-74.21682
Smartwatch,Electrónicos,140500.0,5700.0,07/04/2020,Pedro Gomez,Bogotá,4,Nequi,1,4.60971,-74.08175
Iniciando en programación,Libros,42300.0,2600.0,28/07/2022,Ángel Rodriguez,Bucaramanga,5,Nequi,1,7.12539,-73.1198
Batería,Instrumentos musicales,627900.0,33800.0,11/03/2023,Beatriz Morales,Pereira,1,Tarjeta de crédito,2,4.81333,-75.69611
Tablet ABXY,Electrónicos,1506300.0,78400.0,24/09/2021,Maria Alfonso,Cali,1,Tarjeta de crédito,2,3.43722,-76.5225
Sofá reclinable,Muebles,677300.0,36800.0,03/02/2023,Mariana Herrera,Santa Marta,5,Tarjeta de crédito,1,11.24079,-74.19904
Ciencia de datos con Python,Libros,54300.0,1100.0,19/07/2022,Lucas Olivera,Bogotá,5,Tarjeta de crédito,8,4.60971,-74.08175
Batería,Instrumentos musicales,881900.0,45100.0,06/04/2021,Santiago Silva,Barranquilla,1,Tarjeta de crédito,10,10.96854,-74.78132
Bicicleta,Deportes y diversión,500800.0,24900.0,17/08/2022,Felipe Santos,Cali,5,Nequi,1,3.43722,-76.5225
Bloques de construcción,Juguetes,42400.0,7200.0,06/10/2020,Mariana Herrera,Bogotá,5,Cupón,1,4.60971,-74.08175
Tablet ABXY,Electrónicos,743000.0,40100.0,02/04/2020,Felipe Santos,Bogotá,4,Cupón,1,4.60971,-74.08175
Cubo mágico 8x8,Juguetes,9600.0,0.0,20/11/2020,Camila Rivera,Pereira,1,Tarjeta de crédito,10,4.81333,-75.69611
Guitarra acústica,Instrumentos musicales,419900.0,28000.0,09/09/2021,Lucas Olivera,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
TV LED UHD 4K,Electrónicos,2551600.0,140500.0,24/02/2023,Pedro Gomez,Bogotá,5,Tarjeta de crédito,10,4.60971,-74.08175
Estufa,Electrodomésticos,862500.0,44100.0,01/09/2020,Maria Alfonso,Medellín,5,Tarjeta de crédito,3,6.25184,-75.56359
Mochila,Deportes y diversión,96200.0,9800.0,16/04/2021,Beatriz Morales,Bogotá,4,Nequi,1,4.60971,-74.08175
Mesa de centro,Muebles,126900.0,4900.0,06/11/2020,Izabela de León,Neiva,2,Tarjeta de crédito,1,2.9273,-75.28189
TV LED UHD 4K,Electrónicos,2390200.0,127900.0,28/06/2020,Beatriz Morales,Pereira,5,Tarjeta de crédito,3,4.81333,-75.69611
Impresora,Electrónicos,272800.0,15000.0,01/04/2022,Santiago Silva,Medellín,5,Tarjeta de crédito,5,6.25184,-75.56359
Microondas,Electrodomésticos,427500.0,20900.0,30/03/2020,Beatriz Morales,Medellín,1,Tarjeta de crédito,1,6.25184,-75.56359
Dinosaurio Rex,Juguetes,20800.0,9800.0,25/10/2020,Blanca Ramirez,Bogotá,5,Tarjeta de crédito,7,4.60971,-74.08175
Guitarra eléctrica,Instrumentos musicales,927700.0,49800.0,09/07/2021,Izabela de León,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Set de vasos,Artículos para el hogar,21100.0,0.0,11/03/2023,Juliana Costa,Bogotá,4,Nequi,1,4.60971,-74.08175
Auriculares,Electrónicos,102100.0,3600.0,14/03/2022,Lucas Olivera,Bogotá,1,Nequi,1,4.60971,-74.08175
Balón de baloncesto,Deportes y diversión,67500.0,4000.0,29/03/2023,Beatriz Morales,Barranquilla,3,Tarjeta de crédito,8,10.96854,-74.78132
Iniciando en programación,Libros,42600.0,2500.0,03/03/2021,Juan Fernandez,Bogotá,5,Tarjeta de crédito,10,4.60971,-74.08175
Set de ollas,Artículos para el hogar,189200.0,8300.0,22/12/2022,Lucas Olivera,Bogotá,5,Nequi,1,4.60971,-74.08175
Batería,Instrumentos musicales,896500.0,48100.0,15/05/2021,Santiago Silva,Cali,4,Tarjeta de crédito,5,3.43722,-76.5225
Silla de oficina,Muebles,406800.0,19900.0,31/08/2022,Maria Alfonso,Medellín,4,Tarjeta de crédito,2,6.25184,-75.56359
Auriculares con micrófono,Electrónicos,235500.0,12800.0,07/04/2022,Pedro Gomez,Manizales,4,Cupón,1,5.06889,-75.51738
Carrito de control remoto,Juguetes,73900.0,4300.0,19/11/2022,Pedro Gomez,Cartagena,5,Tarjeta de crédito,1,10.39972,-75.51444
Pandereta,Instrumentos musicales,47600.0,2900.0,12/07/2022,Maria Alfonso,Pereira,5,Tarjeta de crédito,10,4.81333,-75.69611
Estufa,Electrodomésticos,697200.0,37500.0,18/02/2020,Juan Fernandez,Barranquilla,3,Tarjeta de crédito,1,10.96854,-74.78132
Mesa de comedor,Muebles,374200.0,20300.0,08/03/2021,Juliana Costa,Bogotá,5,Tarjeta de crédito,4,4.60971,-74.08175
TV LED UHD 4K,Electrónicos,2141200.0,112200.0,06/06/2022,Rafael Acosta,Bogotá,1,Tarjeta de crédito,10,4.60971,-74.08175
Armario,Muebles,501700.0,26900.0,02/12/2021,Juan Fernandez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Cubo mágico 8x8,Juguetes,7800.0,900.0,10/10/2020,Ángel Rodriguez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Auriculares,Electrónicos,128900.0,11600.0,08/03/2022,Izabela de León,Medellín,2,Tarjeta de crédito,1,6.25184,-75.56359
Microondas,Electrodomésticos,817000.0,41700.0,23/11/2021,Juliana Costa,Bogotá,5,Tarjeta de débito,1,4.60971,-74.08175
Refrigerador,Electrodomésticos,2142200.0,112300.0,23/02/2020,Maria Alfonso,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Refrigerador,Electrodomésticos,1879100.0,100500.0,16/09/2020,Camila Rivera,Cali,1,Tarjeta de crédito,1,3.43722,-76.5225
Bicicleta,Deportes y diversión,719400.0,38700.0,22/02/2021,Juliana Costa,Bogotá,5,Tarjeta de crédito,8,4.60971,-74.08175
Set de ollas,Artículos para el hogar,157500.0,17100.0,23/01/2020,Maria Alfonso,Medellín,5,Tarjeta de crédito,10,6.25184,-75.56359
Smartwatch,Electrónicos,133600.0,7300.0,06/12/2021,Mariana Herrera,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Asistente virtual,Electrónicos,214100.0,9600.0,25/02/2022,Ángel Rodriguez,Bogotá,5,Tarjeta de crédito,3,4.60971,-74.08175
Balón de voleibol,Deportes y diversión,40300.0,2500.0,11/01/2023,Izabela de León,Pasto,2,Tarjeta de crédito,4,1.21361,-77.28111
Juego de mesa,Juguetes,233800.0,10600.0,25/12/2020,Maria Alfonso,Cali,5,Nequi,1,3.43722,-76.5225
Ciencia de datos con Python,Libros,49600.0,3300.0,11/01/2020,Camila Rivera,Medellín,1,Tarjeta de crédito,1,6.25184,-75.56359
Balón de baloncesto,Deportes y diversión,55800.0,3600.0,10/08/2021,Blanca Ramirez,Pereira,5,Nequi,1,4.81333,-75.69611
Mesa de centro,Muebles,157900.0,6600.0,16/10/2021,Juliana Costa,Pereira,5,Nequi,1,4.81333,-75.69611
Vaso térmico,Deportes y diversión,53500.0,1000.0,13/02/2020,Pedro Gomez,Cali,5,Tarjeta de crédito,2,3.43722,-76.5225
Microondas,Electrodomésticos,657300.0,35700.0,20/06/2021,Pedro Gomez,Medellín,5,Tarjeta de crédito,8,6.25184,-75.56359
Iniciando en programación,Libros,33500.0,2000.0,16/10/2020,Juan Fernandez,Bogotá,5,Nequi,1,4.60971,-74.08175
Ajedrez de madera,Juguetes,20000.0,2100.0,25/05/2021,Juan Fernandez,Bogotá,4,Tarjeta de crédito,1,4.60971,-74.08175
Mesa de centro,Muebles,204100.0,9100.0,23/11/2021,Felipe Santos,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Microondas,Electrodomésticos,335300.0,18200.0,30/03/2020,Beatriz Morales,Bogotá,4,Tarjeta de crédito,1,4.60971,-74.08175
Balón de voleibol,Deportes y diversión,42400.0,2700.0,02/11/2021,Ángel Rodriguez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
